YearStart,YearEnd,LocationAbbr,LocationDesc,Question,DataValueUnit,DataValueTypeID,DataValueType,DataValue,DataValueAlt,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,GeoLocation,TopicID,QuestionID,LocationID,StratificationCategoryID1,StratificationID1
2014,2014,OH,Ohio,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,6.6,6.6, ,6,7.2,Gender,Female,"(40.06021014100048, -82.40426005599966)",ALC,ALC6_0,39,GENDER,GENF
2014,2014,OH,Ohio,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,13.1,13.1, ,8.6,19.2,Race/Ethnicity,Hispanic,"(40.06021014100048, -82.40426005599966)",ALC,ALC6_0,39,RACE,HIS
2014,2014,OH,Ohio,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,14.6,14.6, ,13.6,15.5,Gender,Male,"(40.06021014100048, -82.40426005599966)",ALC,ALC6_0,39,GENDER,GENM
2014,2014,OH,Ohio,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,10.4,10.4, ,9.8,10.9,Overall,Overall,"(40.06021014100048, -82.40426005599966)",ALC,ALC6_0,39,OVERALL,OVR
2014,2014,OH,Ohio,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,10.6,10.6, ,10,11.2,Race/Ethnicity,"White, non-Hispanic","(40.06021014100048, -82.40426005599966)",ALC,ALC6_0,39,RACE,WHT
2014,2014,OK,Oklahoma,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,33.3,33.3, ,26.8,39.8,Race/Ethnicity,American Indian or Alaska Native,"(35.47203135600046, -97.52107021399968)",ALC,ALC6_0,40,RACE,AIAN
2014,2014,OK,Oklahoma,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,"(35.47203135600046, -97.52107021399968)",ALC,ALC6_0,40,RACE,API
2014,2014,OK,Oklahoma,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,10.8,10.8, ,7.3,15.4,Race/Ethnicity,"Black, non-Hispanic","(35.47203135600046, -97.52107021399968)",ALC,ALC6_0,40,RACE,BLK
2014,2014,OK,Oklahoma,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,9,9, ,7.7,10.3,Gender,Female,"(35.47203135600046, -97.52107021399968)",ALC,ALC6_0,40,GENDER,GENF
2014,2014,OK,Oklahoma,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,16.7,16.7, ,10.6,25.1,Race/Ethnicity,Hispanic,"(35.47203135600046, -97.52107021399968)",ALC,ALC6_0,40,RACE,HIS
2014,2014,OK,Oklahoma,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,18.9,18.9, ,17,20.8,Gender,Male,"(35.47203135600046, -97.52107021399968)",ALC,ALC6_0,40,GENDER,GENM
2014,2014,OK,Oklahoma,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,13.8,13.8, ,12.6,14.9,Overall,Overall,"(35.47203135600046, -97.52107021399968)",ALC,ALC6_0,40,OVERALL,OVR
2014,2014,OK,Oklahoma,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,12.3,12.3, ,11.1,13.5,Race/Ethnicity,"White, non-Hispanic","(35.47203135600046, -97.52107021399968)",ALC,ALC6_0,40,RACE,WHT
2014,2014,OR,Oregon,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,48.3,48.3, ,31.3,71.3,Race/Ethnicity,American Indian or Alaska Native,"(44.56744942400047, -120.15503132599969)",ALC,ALC6_0,41,RACE,AIAN
2014,2014,OR,Oregon,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,"(44.56744942400047, -120.15503132599969)",ALC,ALC6_0,41,RACE,API
2014,2014,OR,Oregon,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic","(44.56744942400047, -120.15503132599969)",ALC,ALC6_0,41,RACE,BLK
2014,2014,OR,Oregon,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,9,9, ,7.8,10.3,Gender,Female,"(44.56744942400047, -120.15503132599969)",ALC,ALC6_0,41,GENDER,GENF
2014,2014,OR,Oregon,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,10.7,10.7, ,7,15.6,Race/Ethnicity,Hispanic,"(44.56744942400047, -120.15503132599969)",ALC,ALC6_0,41,RACE,HIS
2014,2014,OR,Oregon,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,16.8,16.8, ,15.1,18.6,Gender,Male,"(44.56744942400047, -120.15503132599969)",ALC,ALC6_0,41,GENDER,GENM
2014,2014,OR,Oregon,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,12.8,12.8, ,11.8,13.9,Overall,Overall,"(44.56744942400047, -120.15503132599969)",ALC,ALC6_0,41,OVERALL,OVR
2014,2014,OR,Oregon,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,13.1,13.1, ,11.9,14.2,Race/Ethnicity,"White, non-Hispanic","(44.56744942400047, -120.15503132599969)",ALC,ALC6_0,41,RACE,WHT
2014,2014,PA,Pennsylvania,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,"(40.79373015200048, -77.86070029399963)",ALC,ALC6_0,42,RACE,AIAN
2014,2014,PA,Pennsylvania,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,"(40.79373015200048, -77.86070029399963)",ALC,ALC6_0,42,RACE,API
2014,2014,PA,Pennsylvania,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,7,7, ,5.7,8.4,Race/Ethnicity,"Black, non-Hispanic","(40.79373015200048, -77.86070029399963)",ALC,ALC6_0,42,RACE,BLK
2014,2014,PA,Pennsylvania,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,5.4,5.4, ,4.9,5.9,Gender,Female,"(40.79373015200048, -77.86070029399963)",ALC,ALC6_0,42,GENDER,GENF
2014,2014,PA,Pennsylvania,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,10,10, ,7.1,13.7,Race/Ethnicity,Hispanic,"(40.79373015200048, -77.86070029399963)",ALC,ALC6_0,42,RACE,HIS
2014,2014,PA,Pennsylvania,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,11.3,11.3, ,10.5,12,Gender,Male,"(40.79373015200048, -77.86070029399963)",ALC,ALC6_0,42,GENDER,GENM
2014,2014,PA,Pennsylvania,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,8.1,8.1, ,7.7,8.6,Overall,Overall,"(40.79373015200048, -77.86070029399963)",ALC,ALC6_0,42,OVERALL,OVR
2014,2014,PA,Pennsylvania,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,8.3,8.3, ,7.8,8.8,Race/Ethnicity,"White, non-Hispanic","(40.79373015200048, -77.86070029399963)",ALC,ALC6_0,42,RACE,WHT
2014,2014,RI,Rhode Island,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,"(41.70828019300046, -71.52247031399963)",ALC,ALC6_0,44,RACE,AIAN
2014,2014,RI,Rhode Island,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,"(41.70828019300046, -71.52247031399963)",ALC,ALC6_0,44,RACE,API
2014,2014,RI,Rhode Island,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic","(41.70828019300046, -71.52247031399963)",ALC,ALC6_0,44,RACE,BLK
2014,2014,RI,Rhode Island,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,8.1,8.1, ,6,10.6,Gender,Female,"(41.70828019300046, -71.52247031399963)",ALC,ALC6_0,44,GENDER,GENF
2014,2014,RI,Rhode Island,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,"(41.70828019300046, -71.52247031399963)",ALC,ALC6_0,44,RACE,HIS
2014,2014,RI,Rhode Island,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,10.4,10.4, ,8,13.4,Gender,Male,"(41.70828019300046, -71.52247031399963)",ALC,ALC6_0,44,GENDER,GENM
2014,2014,CA,California,Chronic liver disease mortality,,NMBR,Number,1827,"1,827", ,,,Race/Ethnicity,Hispanic,"(37.63864012300047, -120.99999953799971)",ALC,ALC6_0,6,RACE,HIS
2014,2014,RI,Rhode Island,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,9.1,9.1, ,7.4,10.8,Overall,Overall,"(41.70828019300046, -71.52247031399963)",ALC,ALC6_0,44,OVERALL,OVR
2014,2014,RI,Rhode Island,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,9.7,9.7, ,7.7,11.6,Race/Ethnicity,"White, non-Hispanic","(41.70828019300046, -71.52247031399963)",ALC,ALC6_0,44,RACE,WHT
2014,2014,SC,South Carolina,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,"(33.998821303000454, -81.04537120699968)",ALC,ALC6_0,45,RACE,AIAN
2014,2014,SC,South Carolina,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,"(33.998821303000454, -81.04537120699968)",ALC,ALC6_0,45,RACE,API
2014,2014,SC,South Carolina,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,7.9,7.9, ,6.4,9.4,Race/Ethnicity,"Black, non-Hispanic","(33.998821303000454, -81.04537120699968)",ALC,ALC6_0,45,RACE,BLK
2014,2014,SC,South Carolina,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,8,8, ,7,9,Gender,Female,"(33.998821303000454, -81.04537120699968)",ALC,ALC6_0,45,GENDER,GENF
2014,2014,SC,South Carolina,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,"(33.998821303000454, -81.04537120699968)",ALC,ALC6_0,45,RACE,HIS
2014,2014,SC,South Carolina,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,16.1,16.1, ,14.6,17.7,Gender,Male,"(33.998821303000454, -81.04537120699968)",ALC,ALC6_0,45,GENDER,GENM
2014,2014,SC,South Carolina,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,11.8,11.8, ,10.9,12.7,Overall,Overall,"(33.998821303000454, -81.04537120699968)",ALC,ALC6_0,45,OVERALL,OVR
2014,2014,SC,South Carolina,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,13.5,13.5, ,12.4,14.7,Race/Ethnicity,"White, non-Hispanic","(33.998821303000454, -81.04537120699968)",ALC,ALC6_0,45,RACE,WHT
2014,2014,SD,South Dakota,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,114.2,114.2, ,87.6,146.5,Race/Ethnicity,American Indian or Alaska Native,"(44.353130053000484, -100.3735306369997)",ALC,ALC6_0,46,RACE,AIAN
2014,2014,SD,South Dakota,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,"(44.353130053000484, -100.3735306369997)",ALC,ALC6_0,46,RACE,API
2014,2014,SD,South Dakota,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic","(44.353130053000484, -100.3735306369997)",ALC,ALC6_0,46,RACE,BLK
2014,2014,SD,South Dakota,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,15.1,15.1, ,11.3,19.8,Gender,Female,"(44.353130053000484, -100.3735306369997)",ALC,ALC6_0,46,GENDER,GENF
2014,2014,SD,South Dakota,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,"(44.353130053000484, -100.3735306369997)",ALC,ALC6_0,46,RACE,HIS
2014,2014,SD,South Dakota,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,17.4,17.4, ,13.5,22.1,Gender,Male,"(44.353130053000484, -100.3735306369997)",ALC,ALC6_0,46,GENDER,GENM
2014,2014,SD,South Dakota,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,16.3,16.3, ,13.4,19.1,Overall,Overall,"(44.353130053000484, -100.3735306369997)",ALC,ALC6_0,46,OVERALL,OVR
2014,2014,SD,South Dakota,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,8.7,8.7, ,6.7,11.2,Race/Ethnicity,"White, non-Hispanic","(44.353130053000484, -100.3735306369997)",ALC,ALC6_0,46,RACE,WHT
2014,2014,TN,Tennessee,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,"(35.68094058000048, -85.77449091399967)",ALC,ALC6_0,47,RACE,AIAN
2014,2014,TN,Tennessee,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,"(35.68094058000048, -85.77449091399967)",ALC,ALC6_0,47,RACE,API
2014,2014,TN,Tennessee,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,7.5,7.5, ,5.8,9.5,Race/Ethnicity,"Black, non-Hispanic","(35.68094058000048, -85.77449091399967)",ALC,ALC6_0,47,RACE,BLK
2014,2014,TN,Tennessee,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,7.8,7.8, ,6.9,8.7,Gender,Female,"(35.68094058000048, -85.77449091399967)",ALC,ALC6_0,47,GENDER,GENF
2014,2014,TN,Tennessee,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,"(35.68094058000048, -85.77449091399967)",ALC,ALC6_0,47,RACE,HIS
2014,2014,TN,Tennessee,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,16.8,16.8, ,15.4,18.1,Gender,Male,"(35.68094058000048, -85.77449091399967)",ALC,ALC6_0,47,GENDER,GENM
2014,2014,TN,Tennessee,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,12,12, ,11.2,12.8,Overall,Overall,"(35.68094058000048, -85.77449091399967)",ALC,ALC6_0,47,OVERALL,OVR
2014,2014,TN,Tennessee,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,13,13, ,12.1,13.9,Race/Ethnicity,"White, non-Hispanic","(35.68094058000048, -85.77449091399967)",ALC,ALC6_0,47,RACE,WHT
2014,2014,TX,Texas,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,"(31.827240407000488, -99.42677020599967)",ALC,ALC6_0,48,RACE,AIAN
2014,2014,TX,Texas,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,4.3,4.3, ,2.9,6,Race/Ethnicity,Asian or Pacific Islander,"(31.827240407000488, -99.42677020599967)",ALC,ALC6_0,48,RACE,API
2014,2014,TX,Texas,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,7.9,7.9, ,6.8,8.9,Race/Ethnicity,"Black, non-Hispanic","(31.827240407000488, -99.42677020599967)",ALC,ALC6_0,48,RACE,BLK
2014,2014,TX,Texas,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,8.8,8.8, ,8.3,9.3,Gender,Female,"(31.827240407000488, -99.42677020599967)",ALC,ALC6_0,48,GENDER,GENF
2014,2014,TX,Texas,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,20.2,20.2, ,19.1,21.3,Race/Ethnicity,Hispanic,"(31.827240407000488, -99.42677020599967)",ALC,ALC6_0,48,RACE,HIS
2014,2014,TX,Texas,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,18.5,18.5, ,17.7,19.2,Gender,Male,"(31.827240407000488, -99.42677020599967)",ALC,ALC6_0,48,GENDER,GENM
2014,2014,TX,Texas,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,13.5,13.5, ,13,13.9,Overall,Overall,"(31.827240407000488, -99.42677020599967)",ALC,ALC6_0,48,OVERALL,OVR
2014,2014,TX,Texas,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,12.4,12.4, ,11.9,13,Race/Ethnicity,"White, non-Hispanic","(31.827240407000488, -99.42677020599967)",ALC,ALC6_0,48,RACE,WHT
2014,2014,US,United States,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,10.4,10.4,,10.3,10.5,Overall,Overall,,ALC,ALC6_0,59,OVERALL,OVR
2014,2014,UT,Utah,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,"(39.360700171000474, -111.58713063499971)",ALC,ALC6_0,49,RACE,AIAN
2014,2014,UT,Utah,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,"(39.360700171000474, -111.58713063499971)",ALC,ALC6_0,49,RACE,API
2014,2014,UT,Utah,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic","(39.360700171000474, -111.58713063499971)",ALC,ALC6_0,49,RACE,BLK
2014,2014,UT,Utah,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,7.3,7.3, ,5.9,8.9,Gender,Female,"(39.360700171000474, -111.58713063499971)",ALC,ALC6_0,49,GENDER,GENF
2014,2014,UT,Utah,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,15.2,15.2, ,9.9,22.3,Race/Ethnicity,Hispanic,"(39.360700171000474, -111.58713063499971)",ALC,ALC6_0,49,RACE,HIS
2014,2014,UT,Utah,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,10.3,10.3, ,8.5,12.1,Gender,Male,"(39.360700171000474, -111.58713063499971)",ALC,ALC6_0,49,GENDER,GENM
2014,2014,UT,Utah,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,8.7,8.7, ,7.6,9.9,Overall,Overall,"(39.360700171000474, -111.58713063499971)",ALC,ALC6_0,49,OVERALL,OVR
2014,2014,UT,Utah,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,7.9,7.9, ,6.7,9.1,Race/Ethnicity,"White, non-Hispanic","(39.360700171000474, -111.58713063499971)",ALC,ALC6_0,49,RACE,WHT
2014,2014,VA,Virginia,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,"(37.54268067400045, -78.45789046299967)",ALC,ALC6_0,51,RACE,AIAN
2014,2014,VA,Virginia,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,"(37.54268067400045, -78.45789046299967)",ALC,ALC6_0,51,RACE,API
2014,2014,VA,Virginia,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,7.2,7.2, ,5.9,8.5,Race/Ethnicity,"Black, non-Hispanic","(37.54268067400045, -78.45789046299967)",ALC,ALC6_0,51,RACE,BLK
2014,2014,VA,Virginia,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,6.4,6.4, ,5.7,7.1,Gender,Female,"(37.54268067400045, -78.45789046299967)",ALC,ALC6_0,51,GENDER,GENF
2014,2014,VA,Virginia,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,"(37.54268067400045, -78.45789046299967)",ALC,ALC6_0,51,RACE,HIS
2014,2014,VA,Virginia,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,11.3,11.3, ,10.3,12.3,Gender,Male,"(37.54268067400045, -78.45789046299967)",ALC,ALC6_0,51,GENDER,GENM
2014,2014,VA,Virginia,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,8.7,8.7, ,8.1,9.3,Overall,Overall,"(37.54268067400045, -78.45789046299967)",ALC,ALC6_0,51,OVERALL,OVR
2014,2014,VA,Virginia,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,9.8,9.8, ,9.1,10.6,Race/Ethnicity,"White, non-Hispanic","(37.54268067400045, -78.45789046299967)",ALC,ALC6_0,51,RACE,WHT
2014,2014,VT,Vermont,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,"(43.62538123900049, -72.51764079099962)",ALC,ALC6_0,50,RACE,AIAN
2014,2014,VT,Vermont,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,"(43.62538123900049, -72.51764079099962)",ALC,ALC6_0,50,RACE,API
2014,2014,VT,Vermont,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic","(43.62538123900049, -72.51764079099962)",ALC,ALC6_0,50,RACE,BLK
2014,2014,VT,Vermont,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,5.6,5.6, ,3.6,8.4,Gender,Female,"(43.62538123900049, -72.51764079099962)",ALC,ALC6_0,50,GENDER,GENF
2014,2014,VT,Vermont,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Hispanic,"(43.62538123900049, -72.51764079099962)",ALC,ALC6_0,50,RACE,HIS
2014,2014,VT,Vermont,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,10.3,10.3, ,7.4,14,Gender,Male,"(43.62538123900049, -72.51764079099962)",ALC,ALC6_0,50,GENDER,GENM
2014,2014,VT,Vermont,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,7.9,7.9, ,6.1,10.1,Overall,Overall,"(43.62538123900049, -72.51764079099962)",ALC,ALC6_0,50,OVERALL,OVR
2014,2014,VT,Vermont,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,8,8, ,6.1,10.2,Race/Ethnicity,"White, non-Hispanic","(43.62538123900049, -72.51764079099962)",ALC,ALC6_0,50,RACE,WHT
2014,2014,WA,Washington,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,47.5,47.5, ,34.9,63.1,Race/Ethnicity,American Indian or Alaska Native,"(47.52227862900048, -120.47001078999972)",ALC,ALC6_0,53,RACE,AIAN
2014,2014,WA,Washington,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,3.5,3.5, ,2.1,5.4,Race/Ethnicity,Asian or Pacific Islander,"(47.52227862900048, -120.47001078999972)",ALC,ALC6_0,53,RACE,API
2014,2014,WA,Washington,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,"Black, non-Hispanic","(47.52227862900048, -120.47001078999972)",ALC,ALC6_0,53,RACE,BLK
2014,2014,WA,Washington,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,8,8, ,7.1,8.9,Gender,Female,"(47.52227862900048, -120.47001078999972)",ALC,ALC6_0,53,GENDER,GENF
2014,2014,WA,Washington,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,14.8,14.8, ,11.2,19.1,Race/Ethnicity,Hispanic,"(47.52227862900048, -120.47001078999972)",ALC,ALC6_0,53,RACE,HIS
2014,2014,CA,California,Chronic liver disease mortality,,NMBR,Number,3292,"3,292", ,,,Gender,Male,"(37.63864012300047, -120.99999953799971)",ALC,ALC6_0,6,GENDER,GENM
2014,2014,WA,Washington,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,14.5,14.5, ,13.3,15.7,Gender,Male,"(47.52227862900048, -120.47001078999972)",ALC,ALC6_0,53,GENDER,GENM
2014,2014,WA,Washington,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,11.1,11.1, ,10.4,11.8,Overall,Overall,"(47.52227862900048, -120.47001078999972)",ALC,ALC6_0,53,OVERALL,OVR
2014,2014,WA,Washington,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate,11.2,11.2, ,10.4,12.1,Race/Ethnicity,"White, non-Hispanic","(47.52227862900048, -120.47001078999972)",ALC,ALC6_0,53,RACE,WHT
2014,2014,WI,Wisconsin,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,American Indian or Alaska Native,"(44.39319117400049, -89.81637074199966)",ALC,ALC6_0,55,RACE,AIAN
2014,2014,WI,Wisconsin,Chronic liver disease mortality,"cases per 100,000",AGEADJRATE,Age-adjusted Rate, ,,Data not shown because of too few respondents or cases,,,Race/Ethnicity,Asian or Pacific Islander,"(44.39319117400049, -89.81637074199966)",ALC,ALC6_0,55,RACE,API
